ds,hierarchy_2_code,item_id,y
2021-03-11,82,955764,5.0
2021-03-11,101,3935,8.0
2021-03-11,15,1403,166.0
2021-03-11,82,1138428,0.0
2021-03-11,101,3906,6.0
2021-03-11,54,945593,5.0
2021-03-11,82,1078620,0.0
2021-03-11,43,17269,2.0
2021-03-11,15,971991,15.0
2021-03-11,72,977410,10.0
2021-03-11,71,440500,32.0
2021-03-11,61,494937,1.0
2021-03-11,15,1394,0.0
2021-03-11,15,376635,9.0
2021-03-12,60,937937,17.0
2021-03-12,82,955764,1.0
2021-03-12,101,3935,7.0
2021-03-12,15,1403,159.0
2021-03-12,82,1138428,0.0
2021-03-12,101,3906,12.0
2021-03-12,54,945593,4.0
2021-03-12,82,1078620,2.0
2021-03-12,43,17269,3.0
2021-03-12,15,971991,20.0
2021-03-12,72,977410,26.0
2021-03-12,71,440500,40.0
2021-03-12,61,494937,9.0
2021-03-12,15,1394,0.0
2021-03-12,15,376635,10.0
2021-03-13,60,937937,34.0
2021-03-13,82,955764,2.0
2021-03-13,101,3935,1.0
2021-03-13,15,1403,199.0
2021-03-13,82,1138428,0.0
2021-03-13,101,3906,1.0
2021-03-13,54,945593,0.0
2021-03-13,82,1078620,1.0
2021-03-13,43,17269,3.0
2021-03-13,15,971991,22.0
2021-03-13,72,977410,7.0
2021-03-13,71,440500,41.0
2021-03-13,61,494937,6.0
2021-03-13,15,1394,0.0
2021-03-13,15,376635,35.0
2021-03-14,60,937937,4.0
2021-03-14,82,955764,1.0
2021-03-14,101,3935,1.0
2021-03-14,15,1403,39.0
2021-03-14,82,1138428,0.0
2021-03-14,101,3906,5.0
2021-03-14,54,945593,0.0
2021-03-14,82,1078620,0.0
2021-03-14,43,17269,1.0
2021-03-14,15,971991,0.0
2021-03-14,72,977410,0.0
2021-03-14,71,440500,3.0
2021-03-14,61,494937,1.0
2021-03-14,15,1394,0.0
2021-03-14,15,376635,0.0
2021-03-15,60,937937,12.0
2021-03-15,82,955764,4.0
2021-03-15,101,3935,2.0
2021-03-15,15,1403,282.0
2021-03-15,82,1138428,0.0
2021-03-15,101,3906,8.0
2021-03-15,54,945593,0.0
2021-03-15,82,1078620,5.0
2021-03-15,43,17269,2.0
2021-03-15,15,971991,30.0
2021-03-15,72,977410,16.0
2021-03-15,71,440500,25.0
2021-03-15,61,494937,3.0
2021-03-15,15,1394,1.285
2021-03-15,15,376635,9.0
2021-03-16,60,937937,13.0
2021-03-16,82,955764,5.0
2021-03-16,101,3935,1.0
2021-03-16,15,1403,141.0
2021-03-16,82,1138428,0.0
2021-03-16,101,3906,5.0
2021-03-16,54,945593,0.0
2021-03-16,82,1078620,0.0
2021-03-16,43,17269,2.0
2021-03-16,15,971991,33.0
2021-03-16,72,977410,27.0
2021-03-16,71,440500,19.0
2021-03-16,61,494937,11.0
2021-03-16,15,1394,0.0
2021-03-16,15,376635,14.0
2021-03-17,60,937937,15.0
2021-03-17,82,955764,3.0
2021-03-17,101,3935,4.0
2021-03-17,15,1403,51.0
2021-03-17,82,1138428,0.0
2021-03-17,101,3906,3.0
2021-03-17,54,945593,0.0
2021-03-17,82,1078620,0.0
2021-03-17,43,17269,0.0
2021-03-17,15,971991,36.0
2021-03-17,72,977410,15.0
2021-03-17,71,440500,36.0
2021-03-17,61,494937,6.0
2021-03-17,15,1394,0.0
2021-03-17,15,376635,10.0
2021-03-18,60,937937,13.0
2021-03-18,82,955764,2.0
2021-03-18,101,3935,2.0
2021-03-18,15,1403,48.0
2021-03-18,82,1138428,0.0
2021-03-18,101,3906,2.0
2021-03-18,54,945593,0.0
2021-03-18,82,1078620,0.0
2021-03-18,43,17269,2.0
2021-03-18,15,971991,28.0
2021-03-18,72,977410,35.0
2021-03-18,71,440500,41.0
2021-03-18,61,494937,9.0
2021-03-18,15,1394,0.0
2021-03-18,15,376635,3.0
2021-03-19,60,937937,10.0
2021-03-19,82,955764,3.0
2021-03-19,101,3935,4.0
2021-03-19,15,1403,148.0
2021-03-19,82,1138428,0.0
2021-03-19,101,3906,3.0
2021-03-19,54,945593,0.0
2021-03-19,82,1078620,0.0
2021-03-19,43,17269,1.0
2021-03-19,15,971991,44.0
2021-03-19,72,977410,19.0
2021-03-19,71,440500,39.0
2021-03-19,61,494937,3.0
2021-03-19,15,1394,0.0
2021-03-19,15,376635,9.0
2021-03-20,60,937937,20.0
2021-03-20,82,955764,2.0
2021-03-20,101,3935,2.0
2021-03-20,15,1403,134.0
2021-03-20,82,1138428,0.0
2021-03-20,101,3906,4.0
2021-03-20,54,945593,0.0
2021-03-20,82,1078620,0.0
2021-03-20,43,17269,4.0
2021-03-20,15,971991,64.0
2021-03-20,72,977410,0.0
2021-03-20,71,440500,37.0
2021-03-20,61,494937,10.0
2021-03-20,15,1394,0.0
2021-03-20,15,376635,32.0
2021-03-21,60,937937,9.0
2021-03-21,82,955764,4.0
2021-03-21,101,3935,0.0
2021-03-21,15,1403,30.0
2021-03-21,82,1138428,0.0
2021-03-21,101,3906,9.0
2021-03-21,54,945593,0.0
2021-03-21,82,1078620,0.0
2021-03-21,43,17269,1.0
2021-03-21,15,971991,17.0
2021-03-21,72,977410,0.0
2021-03-21,71,440500,20.0
2021-03-21,61,494937,1.0
2021-03-21,15,1394,0.0
2021-03-21,15,376635,5.0
2021-03-22,60,937937,8.0
2021-03-22,82,955764,1.0
2021-03-22,101,3935,4.0
2021-03-22,15,1403,151.0
2021-03-22,82,1138428,0.0
2021-03-22,101,3906,4.0
2021-03-22,54,945593,4.0
2021-03-22,82,1078620,5.0
2021-03-22,43,17269,0.0
2021-03-22,15,971991,57.0
2021-03-22,72,977410,0.0
2021-03-22,71,440500,25.0
2021-03-22,61,494937,1.0
2021-03-22,15,1394,0.0
2021-03-22,15,376635,10.0
2021-03-23,60,937937,16.0
2021-03-23,82,955764,1.0
2021-03-23,101,3935,0.0
2021-03-23,15,1403,113.0
2021-03-23,82,1138428,0.0
2021-03-23,101,3906,4.0
2021-03-23,54,945593,14.0
2021-03-23,82,1078620,1.0
2021-03-23,43,17269,2.0
2021-03-23,15,971991,38.0
2021-03-23,72,977410,0.0
2021-03-23,71,440500,40.0
2021-03-23,61,494937,9.0
2021-03-23,15,1394,0.0
2021-03-23,15,376635,9.0
2021-03-24,60,937937,13.0
2021-03-24,82,955764,1.0
2021-03-24,101,3935,3.0
2021-03-24,15,1403,75.0
2021-03-24,82,1138428,0.0
2021-03-24,101,3906,2.0
2021-03-24,54,945593,6.0
2021-03-24,82,1078620,3.0
2021-03-24,43,17269,2.0
2021-03-24,15,971991,26.0
2021-03-24,72,977410,0.0
2021-03-24,71,440500,29.0
2021-03-24,61,494937,7.0
2021-03-24,15,1394,0.0
2021-03-24,15,376635,5.0
2021-03-25,60,937937,20.0
2021-03-25,82,955764,3.0
2021-03-25,101,3935,6.0
2021-03-25,15,1403,99.0
2021-03-25,82,1138428,0.0
2021-03-25,101,3906,1.0
2021-03-25,54,945593,1.0
2021-03-25,82,1078620,0.0
2021-03-25,43,17269,4.0
2021-03-25,15,971991,17.0
2021-03-25,72,977410,24.0
2021-03-25,71,440500,20.0
2021-03-25,61,494937,4.0
2021-03-25,15,1394,0.0
2021-03-25,15,376635,10.0
2021-03-26,60,937937,14.0
2021-03-26,82,955764,0.0
2021-03-26,101,3935,3.0
2021-03-26,15,1403,144.0
2021-03-26,82,1138428,0.0
2021-03-26,101,3906,3.0
2021-03-26,54,945593,0.0
2021-03-26,82,1078620,0.0
2021-03-26,43,17269,0.0
2021-03-26,15,971991,31.0
2021-03-26,72,977410,7.0
2021-03-26,71,440500,43.0
2021-03-26,61,494937,2.0
2021-03-26,15,1394,0.0
2021-03-26,15,376635,9.0
2021-03-27,60,937937,20.0
2021-03-27,82,955764,2.0
2021-03-27,101,3935,1.0
2021-03-27,15,1403,81.0
2021-03-27,82,1138428,0.0
2021-03-27,101,3906,1.0
2021-03-27,54,945593,0.0
2021-03-27,82,1078620,3.0
2021-03-27,43,17269,1.0
2021-03-27,15,971991,13.0
2021-03-27,72,977410,14.0
2021-03-27,71,440500,68.0
2021-03-27,61,494937,16.0
2021-03-27,15,1394,0.0
2021-03-27,15,376635,18.0
2021-03-28,60,937937,9.0
2021-03-28,82,955764,0.0
2021-03-28,101,3935,2.0
2021-03-28,15,1403,0.0
2021-03-28,82,1138428,0.0
2021-03-28,101,3906,0.0
2021-03-28,54,945593,0.0
2021-03-28,82,1078620,0.0
2021-03-28,43,17269,3.0
2021-03-28,15,971991,11.0
2021-03-28,72,977410,7.0
2021-03-28,71,440500,13.0
2021-03-28,61,494937,1.0
2021-03-28,15,1394,0.0
2021-03-28,15,376635,13.0
2021-03-29,60,937937,20.0
2021-03-29,82,955764,4.0
2021-03-29,101,3935,5.0
2021-03-29,15,1403,45.0
2021-03-29,82,1138428,0.0
2021-03-29,101,3906,1.0
2021-03-29,54,945593,0.0
2021-03-29,82,1078620,1.0
2021-03-29,43,17269,1.0
2021-03-29,15,971991,34.0
2021-03-29,72,977410,20.0
2021-03-29,71,440500,37.0
2021-03-29,61,494937,6.0
2021-03-29,15,1394,0.0
2021-03-29,15,376635,12.0
2021-03-30,60,937937,30.0
2021-03-30,82,955764,1.0
2021-03-30,101,3935,1.0
2021-03-30,15,1403,50.0
2021-03-30,82,1138428,0.0
2021-03-30,101,3906,5.0
2021-03-30,54,945593,0.0
2021-03-30,82,1078620,2.0
2021-03-30,43,17269,3.0
2021-03-30,15,971991,31.0
2021-03-30,72,977410,23.0
2021-03-30,71,440500,44.0
2021-03-30,61,494937,15.0
2021-03-30,15,1394,0.0
2021-03-30,15,376635,9.0
2021-03-31,60,937937,32.0
2021-03-31,82,955764,2.0
2021-03-31,101,3935,2.0
2021-03-31,15,1403,135.0
2021-03-31,82,1138428,0.0
2021-03-31,101,3906,5.0
2021-03-31,54,945593,0.0
2021-03-31,82,1078620,0.0
2021-03-31,43,17269,1.0
2021-03-31,15,971991,11.0
2021-03-31,72,977410,4.0
2021-03-31,71,440500,80.0
2021-03-31,61,494937,12.0
2021-03-31,15,1394,0.0
2021-03-31,15,376635,19.0
2021-04-01,60,937937,17.0
2021-04-01,82,955764,2.0
2021-04-01,101,3935,4.0
2021-04-01,15,1403,59.0
2021-04-01,82,1138428,0.0
2021-04-01,101,3906,2.0
2021-04-01,54,945593,3.0
2021-04-01,82,1078620,0.0
2021-04-01,43,17269,0.0
2021-04-01,15,971991,0.0
2021-04-01,72,977410,9.0
2021-04-01,71,440500,15.0
2021-04-01,61,494937,3.0
2021-04-01,15,1394,0.0
2021-04-01,15,376635,10.0
2021-04-02,60,937937,12.0
2021-04-02,82,955764,0.0
2021-04-02,101,3935,0.0
2021-04-02,15,1403,63.0
2021-04-02,82,1138428,0.0
2021-04-02,101,3906,2.0
2021-04-02,54,945593,6.0
2021-04-02,82,1078620,0.0
2021-04-02,43,17269,1.0
2021-04-02,15,971991,2.0
2021-04-02,72,977410,6.0
2021-04-02,71,440500,16.0
2021-04-02,61,494937,3.0
2021-04-02,15,1394,0.0
2021-04-02,15,376635,9.0
2021-04-03,60,937937,15.0
2021-04-03,82,955764,3.0
2021-04-03,101,3935,3.0
2021-04-03,15,1403,75.0
2021-04-03,82,1138428,0.0
2021-04-03,101,3906,4.0
2021-04-03,54,945593,7.0
2021-04-03,82,1078620,0.0
2021-04-03,43,17269,3.0
2021-04-03,15,971991,2.0
2021-04-03,72,977410,3.0
2021-04-03,71,440500,33.0
2021-04-03,61,494937,5.0
2021-04-03,15,1394,0.0
2021-04-03,15,376635,8.0
2021-04-04,60,937937,15.0
2021-04-04,82,955764,1.0
2021-04-04,101,3935,0.0
2021-04-04,15,1403,93.0
2021-04-04,82,1138428,0.0
2021-04-04,101,3906,0.0
2021-04-04,54,945593,0.0
2021-04-04,82,1078620,0.0
2021-04-04,43,17269,0.0
2021-04-04,15,971991,11.0
2021-04-04,72,977410,11.0
2021-04-04,71,440500,16.0
2021-04-04,61,494937,2.0
2021-04-04,15,1394,0.0
2021-04-04,15,376635,10.0
2021-04-05,60,937937,19.0
2021-04-05,82,955764,1.0
2021-04-05,101,3935,3.0
2021-04-05,15,1403,157.0
2021-04-05,82,1138428,0.0
2021-04-05,101,3906,7.0
2021-04-05,54,945593,10.0
2021-04-05,82,1078620,0.0
2021-04-05,43,17269,3.0
2021-04-05,15,971991,25.0
2021-04-05,72,977410,15.0
2021-04-05,71,440500,29.0
2021-04-05,61,494937,3.0
2021-04-05,15,1394,0.0
2021-04-05,15,376635,6.0
2021-04-06,60,937937,14.0
2021-04-06,82,955764,0.0
2021-04-06,101,3935,1.0
2021-04-06,15,1403,110.0
2021-04-06,82,1138428,0.0
2021-04-06,101,3906,8.0
2021-04-06,54,945593,2.0
2021-04-06,82,1078620,1.0
2021-04-06,43,17269,0.0
2021-04-06,15,971991,40.0
2021-04-06,72,977410,13.0
2021-04-06,71,440500,22.0
2021-04-06,61,494937,7.0
2021-04-06,15,1394,0.0
2021-04-06,15,376635,9.0
2021-04-07,60,937937,25.0
2021-04-07,82,955764,0.0
2021-04-07,101,3935,3.0
2021-04-07,15,1403,92.0
2021-04-07,82,1138428,0.0
2021-04-07,101,3906,2.0
2021-04-07,54,945593,0.0
2021-04-07,82,1078620,1.0
2021-04-07,43,17269,2.0
2021-04-07,15,971991,25.0
2021-04-07,72,977410,33.0
2021-04-07,71,440500,30.0
2021-04-07,61,494937,7.0
2021-04-07,15,1394,0.0
2021-04-07,15,376635,6.0
2021-04-08,60,937937,30.0
2021-04-08,82,955764,2.0
2021-04-08,101,3935,1.0
2021-04-08,15,1403,74.0
2021-04-08,82,1138428,0.0
2021-04-08,101,3906,8.0
2021-04-08,54,945593,11.0
2021-04-08,82,1078620,0.0
2021-04-08,43,17269,0.0
2021-04-08,15,971991,33.0
2021-04-08,72,977410,20.0
2021-04-08,71,440500,32.0
2021-04-08,61,494937,4.0
2021-04-08,15,1394,0.0
2021-04-08,15,376635,11.0
2021-04-09,60,937937,33.0
2021-04-09,82,955764,4.0
2021-04-09,101,3935,0.0
2021-04-09,15,1403,137.0
2021-04-09,82,1138428,0.0
2021-04-09,101,3906,2.0
2021-04-09,54,945593,5.0
2021-04-09,82,1078620,0.0
2021-04-09,43,17269,0.0
2021-04-09,15,971991,20.0
2021-04-09,72,977410,12.0
2021-04-09,71,440500,42.0
2021-04-09,61,494937,4.0
2021-04-09,15,1394,0.0
2021-04-09,15,376635,8.0
2021-04-10,60,937937,36.0
2021-04-10,82,955764,1.0
2021-04-10,101,3935,0.0
2021-04-10,15,1403,151.0
2021-04-10,82,1138428,0.0
2021-04-10,101,3906,7.0
2021-04-10,54,945593,4.0
2021-04-10,82,1078620,0.0
2021-04-10,43,17269,4.0
2021-04-10,15,971991,30.0
2021-04-10,72,977410,46.0
2021-04-10,71,440500,53.0
2021-04-10,61,494937,4.0
2021-04-10,15,1394,0.0
2021-04-10,15,376635,34.0
2021-04-11,60,937937,25.0
2021-04-11,82,955764,1.0
2021-04-11,101,3935,2.0
2021-04-11,15,1403,55.0
2021-04-11,82,1138428,0.0
2021-04-11,101,3906,1.0
2021-04-11,54,945593,0.0
2021-04-11,82,1078620,3.0
2021-04-11,43,17269,2.0
2021-04-11,15,971991,33.0
2021-04-11,72,977410,21.0
2021-04-11,71,440500,21.0
2021-04-11,61,494937,7.0
2021-04-11,15,1394,0.0
2021-04-11,15,376635,11.0
2021-04-12,60,937937,30.0
2021-04-12,82,955764,2.0
2021-04-12,101,3935,0.0
2021-04-12,15,1403,91.0
2021-04-12,82,1138428,0.0
2021-04-12,101,3906,1.0
2021-04-12,54,945593,0.0
2021-04-12,82,1078620,1.0
2021-04-12,43,17269,1.0
2021-04-12,15,971991,24.0
2021-04-12,72,977410,26.0
2021-04-12,71,440500,26.0
2021-04-12,61,494937,4.0
2021-04-12,15,1394,0.0
2021-04-12,15,376635,3.0
2021-04-13,60,937937,24.0
2021-04-13,82,955764,2.0
2021-04-13,101,3935,1.0
2021-04-13,15,1403,100.0
2021-04-13,82,1138428,0.0
2021-04-13,101,3906,7.0
2021-04-13,54,945593,2.0
2021-04-13,82,1078620,0.0
2021-04-13,43,17269,4.0
2021-04-13,15,971991,22.0
2021-04-13,72,977410,12.0
2021-04-13,71,440500,15.0
2021-04-13,61,494937,6.0
2021-04-13,15,1394,0.0
2021-04-13,15,376635,9.0
2021-04-14,60,937937,24.0
2021-04-14,82,955764,5.0
2021-04-14,101,3935,1.0
2021-04-14,15,1403,84.0
2021-04-14,82,1138428,0.0
2021-04-14,101,3906,3.0
2021-04-14,54,945593,2.0
2021-04-14,82,1078620,3.0
2021-04-14,43,17269,3.0
2021-04-14,15,971991,24.0
2021-04-14,72,977410,24.0
2021-04-14,71,440500,32.0
2021-04-14,61,494937,2.0
2021-04-14,15,1394,0.0
2021-04-14,15,376635,5.0
2021-04-15,60,937937,30.0
2021-04-15,82,955764,3.0
2021-04-15,101,3935,2.0
2021-04-15,15,1403,89.0
2021-04-15,82,1138428,0.0
2021-04-15,101,3906,6.0
2021-04-15,54,945593,3.0
2021-04-15,82,1078620,1.0
2021-04-15,43,17269,0.0
2021-04-15,15,971991,21.0
2021-04-15,72,977410,14.0
2021-04-15,71,440500,22.0
2021-04-15,61,494937,1.0
2021-04-15,15,1394,0.0
2021-04-15,15,376635,5.0
2021-04-16,60,937937,17.0
2021-04-16,82,955764,3.0
2021-04-16,101,3935,0.0
2021-04-16,15,1403,129.0
2021-04-16,82,1138428,0.0
2021-04-16,101,3906,3.0
2021-04-16,54,945593,1.0
2021-04-16,82,1078620,2.0
2021-04-16,43,17269,0.0
2021-04-16,15,971991,44.0
2021-04-16,72,977410,33.0
2021-04-16,71,440500,22.0
2021-04-16,61,494937,4.0
2021-04-16,15,1394,0.0
2021-04-16,15,376635,9.0
2021-04-17,60,937937,28.0
2021-04-17,82,955764,0.0
2021-04-17,101,3935,2.0
2021-04-17,15,1403,110.0
2021-04-17,82,1138428,0.0
2021-04-17,101,3906,9.0
2021-04-17,54,945593,5.0
2021-04-17,82,1078620,2.0
2021-04-17,43,17269,2.0
2021-04-17,15,971991,32.0
2021-04-17,72,977410,16.0
2021-04-17,71,440500,41.0
2021-04-17,61,494937,12.0
2021-04-17,15,1394,0.0
2021-04-17,15,376635,20.0
2021-04-18,60,937937,17.0
2021-04-18,82,955764,0.0
2021-04-18,101,3935,2.0
2021-04-18,15,1403,103.0
2021-04-18,82,1138428,0.0
2021-04-18,101,3906,2.0
2021-04-18,54,945593,1.0
2021-04-18,82,1078620,1.0
2021-04-18,43,17269,0.0
2021-04-18,15,971991,19.0
2021-04-18,72,977410,0.0
2021-04-18,71,440500,21.0
2021-04-18,61,494937,6.0
2021-04-18,15,1394,0.0
2021-04-18,15,376635,7.0
2021-04-19,60,937937,10.0
2021-04-19,82,955764,1.0
2021-04-19,101,3935,2.0
2021-04-19,15,1403,160.0
2021-04-19,82,1138428,0.0
2021-04-19,101,3906,0.0
2021-04-19,54,945593,11.0
2021-04-19,82,1078620,0.0
2021-04-19,43,17269,3.0
2021-04-19,15,971991,16.0
2021-04-19,72,977410,7.0
2021-04-19,71,440500,27.0
2021-04-19,61,494937,2.0
2021-04-19,15,1394,0.0
2021-04-19,15,376635,3.0
2021-04-20,60,937937,17.0
2021-04-20,82,955764,2.0
2021-04-20,101,3935,0.0
2021-04-20,15,1403,133.0
2021-04-20,82,1138428,0.0
2021-04-20,101,3906,2.0
2021-04-20,54,945593,8.0
2021-04-20,82,1078620,0.0
2021-04-20,43,17269,1.0
2021-04-20,15,971991,14.0
2021-04-20,72,977410,28.0
2021-04-20,71,440500,25.0
2021-04-20,61,494937,3.0
2021-04-20,15,1394,0.0
2021-04-20,15,376635,16.0
2021-04-21,60,937937,11.0
2021-04-21,82,955764,2.0
2021-04-21,101,3935,0.0
2021-04-21,15,1403,95.0
2021-04-21,82,1138428,0.0
2021-04-21,101,3906,1.0
2021-04-21,54,945593,10.0
2021-04-21,82,1078620,0.0
2021-04-21,43,17269,2.0
2021-04-21,15,971991,24.0
2021-04-21,72,977410,11.0
2021-04-21,71,440500,18.0
2021-04-21,61,494937,7.0
2021-04-21,15,1394,0.0
2021-04-21,15,376635,4.0
2021-04-22,60,937937,15.0
2021-04-22,82,955764,8.0
2021-04-22,101,3935,1.0
2021-04-22,15,1403,123.0
2021-04-22,82,1138428,0.0
2021-04-22,101,3906,4.0
2021-04-22,54,945593,1.0
2021-04-22,82,1078620,3.0
2021-04-22,43,17269,2.0
2021-04-22,15,971991,26.0
2021-04-22,72,977410,10.0
2021-04-22,71,440500,24.0
2021-04-22,61,494937,6.0
2021-04-22,15,1394,0.0
2021-04-22,15,376635,5.0
2021-04-23,60,937937,20.0
2021-04-23,82,955764,2.0
2021-04-23,101,3935,2.0
2021-04-23,15,1403,171.0
2021-04-23,82,1138428,0.0
2021-04-23,101,3906,1.0
2021-04-23,54,945593,6.0
2021-04-23,82,1078620,2.0
2021-04-23,43,17269,1.0
2021-04-23,15,971991,35.0
2021-04-23,72,977410,5.0
2021-04-23,71,440500,51.0
2021-04-23,61,494937,2.0
2021-04-23,15,1394,0.0
2021-04-23,15,376635,6.0
2021-04-24,60,937937,27.0
2021-04-24,82,955764,3.0
2021-04-24,101,3935,0.0
2021-04-24,15,1403,181.0
2021-04-24,82,1138428,0.0
2021-04-24,101,3906,0.0
2021-04-24,54,945593,0.0
2021-04-24,82,1078620,1.0
2021-04-24,43,17269,1.0
2021-04-24,15,971991,59.0
2021-04-24,72,977410,17.0
2021-04-24,71,440500,59.0
2021-04-24,61,494937,6.0
2021-04-24,15,1394,0.0
2021-04-24,15,376635,19.0
2021-04-25,60,937937,1.0
2021-04-25,82,955764,2.0
2021-04-25,101,3935,0.0
2021-04-25,15,1403,52.0
2021-04-25,82,1138428,0.0
2021-04-25,101,3906,0.0
2021-04-25,54,945593,0.0
2021-04-25,82,1078620,0.0
2021-04-25,43,17269,0.0
2021-04-25,15,971991,0.0
2021-04-25,72,977410,0.0
2021-04-25,71,440500,5.0
2021-04-25,61,494937,3.0
2021-04-25,15,1394,0.0
2021-04-25,15,376635,0.0
2021-04-26,60,937937,26.0
2021-04-26,82,955764,2.0
2021-04-26,101,3935,3.0
2021-04-26,15,1403,118.0
2021-04-26,82,1138428,0.0
2021-04-26,101,3906,4.0
2021-04-26,54,945593,0.0
2021-04-26,82,1078620,1.0
2021-04-26,43,17269,2.0
2021-04-26,15,971991,7.0
2021-04-26,72,977410,26.0
2021-04-26,71,440500,28.0
2021-04-26,61,494937,3.0
2021-04-26,15,1394,0.0
2021-04-26,15,376635,7.0
2021-04-27,60,937937,20.0
2021-04-27,82,955764,1.0
2021-04-27,101,3935,3.0
2021-04-27,15,1403,28.0
2021-04-27,82,1138428,0.0
2021-04-27,101,3906,0.0
2021-04-27,54,945593,0.0
2021-04-27,82,1078620,0.0
2021-04-27,43,17269,0.0
2021-04-27,15,971991,2.0
2021-04-27,72,977410,0.0
2021-04-27,71,440500,44.0
2021-04-27,61,494937,6.0
2021-04-27,15,1394,0.0
2021-04-27,15,376635,9.0
2021-04-28,60,937937,5.0
2021-04-28,82,955764,2.0
2021-04-28,101,3935,0.0
2021-04-28,15,1403,118.0
2021-04-28,82,1138428,0.0
2021-04-28,101,3906,1.0
2021-04-28,54,945593,0.0
2021-04-28,82,1078620,1.0
2021-04-28,43,17269,2.0
2021-04-28,15,971991,34.0
2021-04-28,72,977410,15.0
2021-04-28,71,440500,27.0
2021-04-28,61,494937,3.0
2021-04-28,15,1394,0.0
2021-04-28,15,376635,8.0
2021-04-29,60,937937,19.0
2021-04-29,82,955764,1.0
2021-04-29,101,3935,1.0
2021-04-29,15,1403,162.0
2021-04-29,82,1138428,0.0
2021-04-29,101,3906,5.0
2021-04-29,54,945593,0.0
2021-04-29,82,1078620,1.0
2021-04-29,43,17269,0.0
2021-04-29,15,971991,26.0
2021-04-29,72,977410,12.0
2021-04-29,71,440500,32.0
2021-04-29,61,494937,2.0
2021-04-29,15,1394,0.0
2021-04-29,15,376635,3.0
2021-04-30,60,937937,16.0
2021-04-30,82,955764,4.0
2021-04-30,101,3935,0.0
2021-04-30,15,1403,159.0
2021-04-30,82,1138428,0.0
2021-04-30,101,3906,2.0
2021-04-30,54,945593,0.0
2021-04-30,82,1078620,0.0
2021-04-30,43,17269,2.0
2021-04-30,15,971991,25.0
2021-04-30,72,977410,19.0
2021-04-30,71,440500,37.0
2021-04-30,61,494937,1.0
2021-04-30,15,1394,0.0
2021-04-30,15,376635,11.0
2021-05-01,60,937937,26.0
2021-05-01,82,955764,1.0
2021-05-01,101,3935,3.0
2021-05-01,15,1403,132.0
2021-05-01,82,1138428,0.0
2021-05-01,101,3906,4.0
2021-05-01,54,945593,4.0
2021-05-01,82,1078620,3.0
2021-05-01,43,17269,1.0
2021-05-01,15,971991,75.0
2021-05-01,72,977410,16.0
2021-05-01,71,440500,50.0
2021-05-01,61,494937,6.0
2021-05-01,15,1394,0.0
2021-05-01,15,376635,19.0
2021-05-02,60,937937,7.0
2021-05-02,82,955764,0.0
2021-05-02,101,3935,0.0
2021-05-02,15,1403,29.0
2021-05-02,82,1138428,0.0
2021-05-02,101,3906,3.0
2021-05-02,54,945593,0.0
2021-05-02,82,1078620,0.0
2021-05-02,43,17269,0.0
2021-05-02,15,971991,1.0
2021-05-02,72,977410,6.0
2021-05-02,71,440500,3.0
2021-05-02,61,494937,0.0
2021-05-02,15,1394,0.0
2021-05-02,15,376635,0.0
2021-05-03,60,937937,22.0
2021-05-03,82,955764,4.0
2021-05-03,101,3935,0.0
2021-05-03,15,1403,191.0
2021-05-03,82,1138428,0.0
2021-05-03,101,3906,1.0
2021-05-03,54,945593,2.0
2021-05-03,82,1078620,2.0
2021-05-03,43,17269,2.0
2021-05-03,15,971991,43.0
2021-05-03,72,977410,24.0
2021-05-03,71,440500,15.0
2021-05-03,61,494937,6.0
2021-05-03,15,1394,0.0
2021-05-03,15,376635,4.0
2021-05-04,60,937937,15.0
2021-05-04,82,955764,1.0
2021-05-04,101,3935,1.0
2021-05-04,15,1403,194.0
2021-05-04,82,1138428,1.0
2021-05-04,101,3906,1.0
2021-05-04,54,945593,6.0
2021-05-04,82,1078620,0.0
2021-05-04,43,17269,3.0
2021-05-04,15,971991,42.0
2021-05-04,72,977410,19.0
2021-05-04,71,440500,2.0
2021-05-04,61,494937,5.0
2021-05-04,15,1394,0.0
2021-05-04,15,376635,10.0
2021-05-05,60,937937,9.0
2021-05-05,82,955764,3.0
2021-05-05,101,3935,0.0
2021-05-05,15,1403,93.0
2021-05-05,82,1138428,2.0
2021-05-05,101,3906,2.0
2021-05-05,54,945593,8.0
2021-05-05,82,1078620,0.0
2021-05-05,43,17269,5.0
2021-05-05,15,971991,17.0
2021-05-05,72,977410,20.0
2021-05-05,71,440500,41.0
2021-05-05,61,494937,5.0
2021-05-05,15,1394,0.0
2021-05-05,15,376635,5.0
2021-05-06,60,937937,8.0
2021-05-06,82,955764,1.0
2021-05-06,101,3935,0.0
2021-05-06,15,1403,52.0
2021-05-06,82,1138428,1.0
2021-05-06,101,3906,3.0
2021-05-06,54,945593,4.0
2021-05-06,82,1078620,2.0
2021-05-06,43,17269,2.0
2021-05-06,15,971991,22.0
2021-05-06,72,977410,12.0
2021-05-06,71,440500,19.0
2021-05-06,61,494937,8.0
2021-05-06,15,1394,0.0
2021-05-06,15,376635,7.0
2021-05-07,60,937937,23.0
2021-05-07,82,955764,4.0
2021-05-07,101,3935,1.0
2021-05-07,15,1403,225.0
2021-05-07,82,1138428,0.0
2021-05-07,101,3906,0.0
2021-05-07,54,945593,3.0
2021-05-07,82,1078620,0.0
2021-05-07,43,17269,0.0
2021-05-07,15,971991,38.0
2021-05-07,72,977410,22.0
2021-05-07,71,440500,56.0
